"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes"
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","155",,,"B01HJI0FS2","B01HJI0FS2","5",,"Good I like it, but delivery is very late","R1N1HEIX39LNFG","https://m.media-amazon.com/images/I/71iVmFu9YsL.jpg","https://m.media-amazon.com/images/I/61yOeUuy46L.jpg",,,,,,,,,"Good for Amazon products for use every one","https://www.amazon.in/customer-reviews/R1N1HEIX39LNFG",,,,"amzn1.account.AE7DDNXWCJCDLIDOUALTSCK775BQ","https://www.amazon.in/gp/profile/amzn1.account.AE7DDNXWCJCDLIDOUALTSCK775BQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","156",,,"B01HJI0FS2","B01HJI0FS2","3",,"Look wise it's great.The size is quite decent and provide nice grip. It may look heavy and bulky but in reality it's lighter. Precision wise is great, no lags or glitches.Buy!","R2F2NTMT8P84SV","https://m.media-amazon.com/images/I/B1i-5sKIOqS.jpg","https://m.media-amazon.com/images/I/B1e89RFYGOS.jpg",,,,,,,,,"Decent value for money product.","https://www.amazon.in/customer-reviews/R2F2NTMT8P84SV",,,,"amzn1.account.AGEY7NGNBS6EUMOBBC5WQ77OKSZA","https://www.amazon.in/gp/profile/amzn1.account.AGEY7NGNBS6EUMOBBC5WQ77OKSZA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","157",,,"B01HJI0FS2","B01HJI0FS2","4",," ","R3SM0OJODFQ7QW","https://m.media-amazon.com/images/I/61Ca8SlXbHL.jpg","https://m.media-amazon.com/images/I/617bjCgidJL.jpg","https://m.media-amazon.com/images/I/61esrrGdK2L.jpg","https://m.media-amazon.com/images/I/61Vp0qa6kML.jpg",,,,,,,"Nice product","https://www.amazon.in/customer-reviews/R3SM0OJODFQ7QW",,,,"amzn1.account.AE23GXGVH47PPBTPD4HAI7C2IGPQ","https://www.amazon.in/gp/profile/amzn1.account.AE23GXGVH47PPBTPD4HAI7C2IGPQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","158",,,"B01HJI0FS2","B01HJI0FS2","5",,"I'm fully satisfied with product, the mouse is very smooth and fast and also it is cheaper than other products and come with 3 years warranty, this mouse is perfect go for it👍","R1RX8U64ACRO57","https://m.media-amazon.com/images/I/71Dqs7RFLKL.jpg","https://m.media-amazon.com/images/I/61pLM7AtsAL.jpg","https://m.media-amazon.com/images/I/71WyeFM978L.jpg","https://m.media-amazon.com/images/I/61xuI-ncWwL.jpg",,,,,,,"About Product","https://www.amazon.in/customer-reviews/R1RX8U64ACRO57",,,,"amzn1.account.AET3LIBGFHO3ZSIFLU5SLEIHXIZA","https://www.amazon.in/gp/profile/amzn1.account.AET3LIBGFHO3ZSIFLU5SLEIHXIZA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","159",,,"B01HJI0FS2","B01HJI0FS2","5",,"If your palm is small, then don’t go for it. Otherwise this is the best mouse in this price bracket. I have used wireless mouse, but the response from a wired mouse feels somewhat faster, go for it.","RM2OU7CWU17RL","https://m.media-amazon.com/images/I/A1oZVQRk4DL.jpg",,,,,,,,,,"Best mouse in this price bracket!","https://www.amazon.in/customer-reviews/RM2OU7CWU17RL",,,,"amzn1.account.AGT42JEIHDKA3RWTGHJPDF5YGHSQ","https://www.amazon.in/gp/profile/amzn1.account.AGT42JEIHDKA3RWTGHJPDF5YGHSQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","160",,,"B01HJI0FS2","B01HJI0FS2","4",,"Easy to use.Big size...Wire to long.User friendly","RKWWRWMZNQN1R","https://m.media-amazon.com/images/I/61J+PM7iXJL.jpg","https://m.media-amazon.com/images/I/71MmAohxGjL.jpg",,,,,,,,,"Best quality","https://www.amazon.in/customer-reviews/RKWWRWMZNQN1R",,,,"amzn1.account.AF6DWDFV4UKTZNT7P6DOGHCDI6HQ","https://www.amazon.in/gp/profile/amzn1.account.AF6DWDFV4UKTZNT7P6DOGHCDI6HQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","161",,,"B01HJI0FS2","B01HJI0FS2","3",,"Bahut hi Sundar Mouse","R1N2PF2H48AF5S","https://m.media-amazon.com/images/I/61hxoMYNkgL.jpg","https://m.media-amazon.com/images/I/71pzrrJjnJL.jpg",,,,,,,,,"Nice","https://www.amazon.in/customer-reviews/R1N2PF2H48AF5S",,,,"amzn1.account.AHLRB6XYAFD4QX5D3GACXFO5EMCQ","https://www.amazon.in/gp/profile/amzn1.account.AHLRB6XYAFD4QX5D3GACXFO5EMCQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","162",,,"B01HJI0FS2","B01HJI0FS2","1",,"Don't Buy this Product.This Product is fake chinese product. The authenticity QR takes you to a website(with no ssl-certificate) which shows this product is authentic. A fool will only believe on it.","R3S9E9B3XXHPER","https://m.media-amazon.com/images/I/61tJTftEjcL.jpg",,,,,,,,,,"Fake Product, not from Dell.","https://www.amazon.in/customer-reviews/R3S9E9B3XXHPER",,,,"amzn1.account.AEE3RBM6K5T7WFVK7XAS6DCMMMXA","https://www.amazon.in/gp/profile/amzn1.account.AEE3RBM6K5T7WFVK7XAS6DCMMMXA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","163",,,"B01HJI0FS2","B01HJI0FS2","5",,"Good mouse using it from long time Best mouse for office use","RN8GB54U32EH8","https://m.media-amazon.com/images/I/61huVdt5lUL.jpg",,,,,,,,,,"Good mouse","https://www.amazon.in/customer-reviews/RN8GB54U32EH8",,,,"amzn1.account.AHF54J3N7AVSPKU37NUQAAYJGYJA","https://www.amazon.in/gp/profile/amzn1.account.AHF54J3N7AVSPKU37NUQAAYJGYJA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","164",,,"B01HJI0FS2","B01HJI0FS2","5",,"Feels very comfortable to hold. Wire length is also ample. Works smooth. However, it cannot be used for gaming. Overall: Worth the money, from DELL.","R3OWWLUR80JUSF","https://m.media-amazon.com/images/I/71sjOj2nKNL.jpg",,,,,,,,,,"Easy to use!","https://www.amazon.in/customer-reviews/R3OWWLUR80JUSF",,,,"amzn1.account.AGAH2I5HW6Y2MLW2O6ZPQKMPQFPA","https://www.amazon.in/gp/profile/amzn1.account.AGAH2I5HW6Y2MLW2O6ZPQKMPQFPA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","165",,,"B01HJI0FS2","B01HJI0FS2","5",,"It's a best ergonomically designed wireless mouse in market.m using it everywhere in home,office,personal etc.best long lasting mouse with gud material quality and what I personally like about it is it's best ergonomic design which gives ur hand a perfect support for longer durations.with this mouse only I am able to do my designing stuff for longer durations without any pain.","R5Q1QAATG6FBU","https://m.media-amazon.com/images/I/618mp8Hx2cL.jpg","https://m.media-amazon.com/images/I/71-p19bogLL.jpg",,,,,,,,,"Best ergonomically designed mouse in market","https://www.amazon.in/customer-reviews/R5Q1QAATG6FBU",,,,"amzn1.account.AEAAXEZTREN2VTB5W2A3WKDG2YYQ","https://www.amazon.in/gp/profile/amzn1.account.AEAAXEZTREN2VTB5W2A3WKDG2YYQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","166",,,"B01HJI0FS2","B01HJI0FS2","5",,"Its value for the money, easy to hold and quality is too good.👍👍👍","RYUVCUMP5FKGV","https://m.media-amazon.com/images/I/71U+0hTUp8L.jpg",,,,,,,,,,"Mouse's quality is good","https://www.amazon.in/customer-reviews/RYUVCUMP5FKGV",,,,"amzn1.account.AEZDVFMJIVPTLQGW6MQYBTGDQCQA","https://www.amazon.in/gp/profile/amzn1.account.AEZDVFMJIVPTLQGW6MQYBTGDQCQA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","167",,,"B01HJI0FS2","B01HJI0FS2","4",,"Shi hai","R1PO1XQQ5X8H4D","https://m.media-amazon.com/images/I/713GDHmbeHL.jpg",,,,,,,,,,"Bahut accha hai mause","https://www.amazon.in/customer-reviews/R1PO1XQQ5X8H4D",,,,"amzn1.account.AF7ECJGAZAL73RNDWIFCISYUFD7A","https://www.amazon.in/gp/profile/amzn1.account.AF7ECJGAZAL73RNDWIFCISYUFD7A",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","168",,,"B01HJI0FS2","B01HJI0FS2","5",,"The mouse is working fine for me. I have used this for couple of weeks now. The wire is very long. Great product at affordable price.","R1IXRJL7TEGL8Q","https://m.media-amazon.com/images/I/717QwYIFLSL.jpg",,,,,,,,,,"Good quality","https://www.amazon.in/customer-reviews/R1IXRJL7TEGL8Q",,,,"amzn1.account.AHLSC5O2GA747K2ZBQMEAQJLCULA","https://www.amazon.in/gp/profile/amzn1.account.AHLSC5O2GA747K2ZBQMEAQJLCULA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","169",,,"B01HJI0FS2","B01HJI0FS2","4",,"It's easy to hold and it works smoothly. A decent mouse in a decent price. The price could have been a bit less but still it's worth a buy.","R3MOLJBQURE0JO","https://m.media-amazon.com/images/I/81UKhaSSntL.jpg","https://m.media-amazon.com/images/I/71XeRn+eGiL.jpg",,,,,,,,,"Economic","https://www.amazon.in/customer-reviews/R3MOLJBQURE0JO",,,,"amzn1.account.AHEKONM43KFEIJJTAYJRXF7RCFCQ","https://www.amazon.in/gp/profile/amzn1.account.AHEKONM43KFEIJJTAYJRXF7RCFCQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","170",,,"B01HJI0FS2","B01HJI0FS2","4",,"Dell mouse and keyboard is always best","R1AQAHKIDY379T","https://m.media-amazon.com/images/I/51epAU7j2tL.jpg","https://m.media-amazon.com/images/I/619hsV2LHEL.jpg","https://m.media-amazon.com/images/I/61G9dVLKVnL.jpg",,,,,,,,"Dell mouse and keyboard is always best","https://www.amazon.in/customer-reviews/R1AQAHKIDY379T",,,,"amzn1.account.AGOVFJQXTQVMRPCSH7NXBYZWXT2A","https://www.amazon.in/gp/profile/amzn1.account.AGOVFJQXTQVMRPCSH7NXBYZWXT2A",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","171",,,"B01HJI0FS2","B01HJI0FS2","4",,"Easy to use, comes with a 3 year warranty, and is pretty decent for this price range.","R1HUO05C7812LO","https://m.media-amazon.com/images/I/C1h97E5DeqS.jpg","https://m.media-amazon.com/images/I/C1pTsJIAORS.jpg","https://m.media-amazon.com/images/I/C1ldd65ZljS.jpg",,,,,,,,"Budget buy","https://www.amazon.in/customer-reviews/R1HUO05C7812LO",,,,"amzn1.account.AE7C7CTHGGPGYFJ56PKBT2QQQOFQ","https://www.amazon.in/gp/profile/amzn1.account.AE7C7CTHGGPGYFJ56PKBT2QQQOFQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","172",,,"B01HJI0FS2","B01HJI0FS2","5",,"I'm an Mechanical Design Engineer I have to work on Autocad. Software  every day and becz off dell mouse it's very fast and smooth I draw all my drawing very easily on laptop","R304PR5NQ492X2","https://m.media-amazon.com/images/I/B1XZKBY9qvS.jpg",,,,,,,,,,"TO HOLDING IN HAND IS VERY COMFORTABLE AND ITS LOOK LIKE WEIGHT LESS","https://www.amazon.in/customer-reviews/R304PR5NQ492X2",,,,"amzn1.account.AEAV5ZGKAGVSMR324MJXN7XR2P7Q","https://www.amazon.in/gp/profile/amzn1.account.AEAV5ZGKAGVSMR324MJXN7XR2P7Q",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","173",,,"B01HJI0FS2","B01HJI0FS2","5",,"Nice for office and casual gaming. Click feedback is good overall. Not for Hard-core gaming though.","R1EKJL6S7GBD0","https://m.media-amazon.com/images/I/71KyPxdYviL.jpg","https://m.media-amazon.com/images/I/71IgX9noS+L.jpg",,,,,,,,,"Good for daily use","https://www.amazon.in/customer-reviews/R1EKJL6S7GBD0",,,,"amzn1.account.AEXOHTNPPZBN6TX73QBYIAXUPROQ","https://www.amazon.in/gp/profile/amzn1.account.AEXOHTNPPZBN6TX73QBYIAXUPROQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","174",,,"B01HJI0FS2","B01HJI0FS2","2",,"I used this product for desktop for routine work. I chose it because it was a Amazon's choice, but was sherely disappointed when its rolling wheel stopped working just 3 months on its purchase.I would now shift to other company's mouse","R266V05R6N9FRN","https://m.media-amazon.com/images/I/513yBvh6c9L.jpg",,,,,,,,,,"Disappointing. rolling wheel stopped working in just three moths","https://www.amazon.in/customer-reviews/R266V05R6N9FRN",,,,"amzn1.account.AHF455ZQEC2RV7VGJZ54MJPPJ45Q","https://www.amazon.in/gp/profile/amzn1.account.AHF455ZQEC2RV7VGJZ54MJPPJ45Q",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","175",,,"B01HJI0FS2","B01HJI0FS2","4",,"Definitely a good product considering the price","R2IRAQE2WGIRKK","https://m.media-amazon.com/images/I/B1kUBblGDdS.jpg","https://m.media-amazon.com/images/I/C1W4rP5CpMS.jpg","https://m.media-amazon.com/images/I/C11JJGobgQS.jpg","https://m.media-amazon.com/images/I/D1-xpszXYvS.jpg","https://m.media-amazon.com/images/I/C1qAGti9X5S.jpg","https://m.media-amazon.com/images/I/C1sZ6Z8M0TS.jpg","https://m.media-amazon.com/images/I/B1UiRXq5GCS.jpg",,,,"Performs well as per price","https://www.amazon.in/customer-reviews/R2IRAQE2WGIRKK",,,,"amzn1.account.AECK66SI3U6DUAMJLCNYPTEQ3QVQ","https://www.amazon.in/gp/profile/amzn1.account.AECK66SI3U6DUAMJLCNYPTEQ3QVQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","176",,,"B01HJI0FS2","B01HJI0FS2","4",,"Easy to handle. Good product from DELL","R2CVOKG2WDP6QQ","https://m.media-amazon.com/images/I/B1iPawcAFmS.jpg",,,,,,,,,,"Good with 3 years warranty","https://www.amazon.in/customer-reviews/R2CVOKG2WDP6QQ",,,,"amzn1.account.AFLJFBP4KLBRRUPRHATKLC2AGJUQ","https://www.amazon.in/gp/profile/amzn1.account.AFLJFBP4KLBRRUPRHATKLC2AGJUQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","177",,,"B01HJI0FS2","B01HJI0FS2","4",,"No problem faced. Decent for office use.","R1I95JMFY8WKOE","https://m.media-amazon.com/images/I/B1GvSs8nuDS.jpg",,,,,,,,,,"Decent for office use.","https://www.amazon.in/customer-reviews/R1I95JMFY8WKOE",,,,"amzn1.account.AEZH4FLUDYO2A5XAJRPQA4QZGQ2Q","https://www.amazon.in/gp/profile/amzn1.account.AEZH4FLUDYO2A5XAJRPQA4QZGQ2Q",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","178",,,"B01HJI0FS2","B01HJI0FS2","5",,"Good","R60DYVRCK0U5K","https://m.media-amazon.com/images/I/71b67kp4sxL.jpg",,,,,,,,,,"Learning","https://www.amazon.in/customer-reviews/R60DYVRCK0U5K",,,,"amzn1.account.AGOUCRWD3OX2W3GN5Z4D6FHGS6MA","https://www.amazon.in/gp/profile/amzn1.account.AGOUCRWD3OX2W3GN5Z4D6FHGS6MA",,"B01HJI0FS2",
